field_1,Unnamed: 0,name,categories,display_phone,image_url,price,rating,review_count,latitude,longitude,is_closed,neighborhood,sublocality,postal_code,NEIGHBORHO
393,393,Top Pot Doughnuts,coffee,(425) 457-7440,https://s3-media1.fl.yelpcdn.com/bphoto/pViqO31gGEyYuNQLx8DQLg/o.jpg,$,3.50000,276,47.61862,-122.19876,False,,,98004,Downtown Bellevue
406,406,Trio Cafe,coffee,(425) 679-6532,https://s3-media2.fl.yelpcdn.com/bphoto/DGOexWxmmpV7fjjJ-Xd0_g/o.jpg,$,4.00000,81,47.61181,-122.19830,False,,,98004,Downtown Bellevue
419,419,Caffe Ladro,coffee,(425) 467-5562,https://s3-media3.fl.yelpcdn.com/bphoto/fpG31FscsGMt9eoUfTRshA/o.jpg,$$,4.00000,49,47.61340,-122.19701,False,,,98004,Downtown Bellevue
421,421,Drive Thru Boba,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/NS_0JFRxGr-TOTiRmGp4EA/o.jpg,$,3.50000,340,47.61361,-122.20104,False,,,98004,Downtown Bellevue
449,449,Jujubeet,coffee,(425) 455-0696,https://s3-media4.fl.yelpcdn.com/bphoto/HO6FtlBrkiQqh_ZAePrw5w/o.jpg,$$,3.50000,101,47.61865,-122.19861,False,,,98004,Downtown Bellevue
469,469,T'Latte,coffee,(425) 709-6868,https://s3-media2.fl.yelpcdn.com/bphoto/49DyI_08PcOqj69lRPUOwA/o.jpg,$,3.50000,111,47.61077,-122.20290,False,,,98004,Downtown Bellevue
478,478,Dote Coffee Bar,coffee,(425) 429-3292,https://s3-media2.fl.yelpcdn.com/bphoto/ypdVmPmDsV7j3pT6lDFXxQ/o.jpg,$$,3.50000,97,47.61510,-122.20154,False,,,98004,Downtown Bellevue
515,515,Pressed Juicery,coffee,(425) 454-0592,https://s3-media4.fl.yelpcdn.com/bphoto/orWtHAasTnXtTAoUoRKqTQ/o.jpg,$$,4.00000,52,47.61718,-122.20207,False,,,98004,Downtown Bellevue
595,595,Capital One Café,coffee,(425) 372-0250,https://s3-media1.fl.yelpcdn.com/bphoto/-o6eAW2I0tw8UnirwDkQbg/o.jpg,$,4.50000,16,47.61413,-122.20119,False,,,98004,Downtown Bellevue
627,627,Nespresso Boutique at Macy's,coffee,(800) 562-1465,https://s3-media3.fl.yelpcdn.com/bphoto/gM-c-OGDGfnRoiXZ-BuRug/o.jpg,$,4.00000,19,47.61407,-122.20105,False,,,98004,Downtown Bellevue
654,654,Ebar,coffee,(425) 646-5016,https://s3-media3.fl.yelpcdn.com/bphoto/LyEMiOWzgKv3cb5wEzlVFw/o.jpg,$,4.00000,17,47.61689,-122.20437,False,,,98004,Downtown Bellevue
659,659,Tous Les Jours,coffee,(425) 453-4300,https://s3-media3.fl.yelpcdn.com/bphoto/VQZw-tRXxnZi7B3aPo7Tjw/o.jpg,$,3.50000,67,47.61111,-122.19534,False,,,98004,Downtown Bellevue
668,668,Jujubeet Cafe,coffee,(425) 454-0747,https://s3-media4.fl.yelpcdn.com/bphoto/yN9yMQ8gC-WsgH-Q-rc-0A/o.jpg,$$,3.00000,93,47.61028,-122.20318,False,,,98004,Downtown Bellevue
669,669,Woods Coffee,coffee,(425) 279-8860,https://s3-media1.fl.yelpcdn.com/bphoto/Cp2sxESz3QKQaobWHxgOxA/o.jpg,$$,4.50000,11,47.61697,-122.20123,False,,,98004,Downtown Bellevue
694,694,Starbucks,coffee,(425) 467-5666,https://s3-media2.fl.yelpcdn.com/bphoto/OSu35TwuebgVHhNa0LYlhw/o.jpg,$$,4.00000,20,47.61267,-122.19642,False,,,98004,Downtown Bellevue
728,728,Starbucks,coffee,(425) 454-0191,https://s3-media4.fl.yelpcdn.com/bphoto/oc7re-mapkMrdMcuY3SmPQ/o.jpg,$,3.00000,51,47.61775,-122.20394,False,,,98004,Downtown Bellevue
746,746,Starbucks,coffee,(425) 635-7494,https://s3-media2.fl.yelpcdn.com/bphoto/KktSVms4iSjwQ-gGtlZ4_A/o.jpg,$,5.00000,6,47.61418,-122.19927,False,,,98004,Downtown Bellevue
753,753,Starbucks,coffee,(425) 452-5534,https://s3-media3.fl.yelpcdn.com/bphoto/xhdRX63l8WHhZjEc0yOw7w/o.jpg,$,3.00000,73,47.61705,-122.20219,False,,,98004,Downtown Bellevue
777,777,777 Cafe,coffee,(425) 451-0777,https://s3-media2.fl.yelpcdn.com/bphoto/13gKCBx2mISo_yV8S9hXAg/o.jpg,$,3.50000,20,47.61689,-122.19686,False,,,98004,Downtown Bellevue
827,827,Starbucks,coffee,(425) 637-6513,https://s3-media4.fl.yelpcdn.com/bphoto/FmAcMl6I9HgPfzveagD4jQ/o.jpg,$,3.50000,22,47.61490,-122.19575,False,,,98004,Downtown Bellevue
891,891,Mi Tea,coffee,(206) 321-9687,https://s3-media4.fl.yelpcdn.com/bphoto/63bSCU66idJ1nZGgL9NkVQ/o.jpg,$$,2.50000,78,47.61633,-122.20461,False,,,98004,Downtown Bellevue
935,935,McDonald's,coffee,(425) 462-0103,https://s3-media3.fl.yelpcdn.com/bphoto/kQLIzoNHbC6iVnLQD0t1ww/o.jpg,$,2.50000,34,47.61499,-122.20418,False,,,98004,Downtown Bellevue
936,936,Starbucks,coffee,(425) 452-9425,https://s3-media2.fl.yelpcdn.com/bphoto/SaY8kQ-LHThPSiIGT7b3aA/o.jpg,$,3.00000,24,47.61029,-122.20044,False,,,98004,Downtown Bellevue
940,940,Starbucks,coffee,(425) 646-9602,https://s3-media3.fl.yelpcdn.com/bphoto/bBN1jTtyBD7_kMS_Vz9kUw/o.jpg,$,3.50000,9,47.61585,-122.19688,False,,,98004,Downtown Bellevue
973,973,Starbucks,coffee,(425) 451-8102,https://s3-media1.fl.yelpcdn.com/bphoto/1rHJBKS-uCxFjYoVQu0YDw/o.jpg,$$,3.00000,24,47.61573,-122.20362,False,,,98004,Downtown Bellevue
1034,43,The French Bakery,coffee,(425) 590-9640,https://s3-media1.fl.yelpcdn.com/bphoto/eEpXHuNsCKwUoJsFu3iDYA/o.jpg,$,4.00000,380,47.61832,-122.19118,False,,,98004,Downtown Bellevue
1038,50,Drive Thru Boba,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/NS_0JFRxGr-TOTiRmGp4EA/o.jpg,$,3.50000,339,47.61361,-122.20104,False,,,98004,Downtown Bellevue
1060,74,Top Pot Doughnuts,coffee,(425) 457-7440,https://s3-media1.fl.yelpcdn.com/bphoto/pViqO31gGEyYuNQLx8DQLg/o.jpg,$,3.50000,276,47.61862,-122.19876,False,,,98004,Downtown Bellevue
1086,108,Bellden Cafe,coffee,(425) 698-1597,https://s3-media2.fl.yelpcdn.com/bphoto/wfnc-v-7P3d9Rb7rVSmEQQ/o.jpg,$,4.00000,213,47.61002,-122.19941,False,,,98004,Downtown Bellevue
1117,155,CoCo Fresh Tea & Juice,coffee,(425) 362-6962,https://s3-media4.fl.yelpcdn.com/bphoto/r2V_Rb4H2ykp9pl-AlEIzg/o.jpg,$,4.00000,155,47.61767,-122.19283,False,,,98004,Downtown Bellevue
1123,165,Fika House Kafé,coffee,(425) 238-9510,https://s3-media4.fl.yelpcdn.com/bphoto/q66P7dwgM2FCkQb2rrj0xQ/o.jpg,$,4.00000,151,47.61293,-122.19881,False,,,98004,Downtown Bellevue
1124,167,Third Culture Coffee,coffee,(425) 230-3660,https://s3-media3.fl.yelpcdn.com/bphoto/4tYUF1J6y7dmNZC01v1UFQ/o.jpg,$$,4.00000,150,47.61080,-122.20395,False,,,98004,Downtown Bellevue
1159,221,T'Latte,coffee,(425) 709-6868,https://s3-media2.fl.yelpcdn.com/bphoto/49DyI_08PcOqj69lRPUOwA/o.jpg,$,3.50000,111,47.61077,-122.20290,False,,,98004,Downtown Bellevue
1177,244,Honor Coffee & Tea,coffee,(425) 598-2185,https://s3-media3.fl.yelpcdn.com/bphoto/OLCM1hVUMfs2HlUbe7mkHg/o.jpg,$$,4.00000,104,47.61783,-122.19232,False,,,98004,Downtown Bellevue
1190,263,Dote Coffee Bar,coffee,(425) 429-3292,https://s3-media2.fl.yelpcdn.com/bphoto/ypdVmPmDsV7j3pT6lDFXxQ/o.jpg,$$,3.50000,97,47.61509,-122.20154,False,,,98004,Downtown Bellevue
1201,276,Jujubeet Cafe,coffee,(425) 454-0747,https://s3-media4.fl.yelpcdn.com/bphoto/yN9yMQ8gC-WsgH-Q-rc-0A/o.jpg,$$,3.00000,93,47.61028,-122.20318,False,,,98004,Downtown Bellevue
1213,297,Woods Coffee,coffee,(425) 429-7276,https://s3-media2.fl.yelpcdn.com/bphoto/n7-mXXc8clm1_GxWdkJ5Uw/o.jpg,$$,4.00000,88,47.61570,-122.20497,False,,,98004,Downtown Bellevue
1220,306,Sharetea,coffee,(425) 443-3138,https://s3-media3.fl.yelpcdn.com/bphoto/QBx3il5ATD-_Xj8thoCK2g/o.jpg,$,4.00000,85,47.62042,-122.19332,False,,,98004,Downtown Bellevue
1233,330,Trio Cafe,coffee,(425) 679-6532,https://s3-media2.fl.yelpcdn.com/bphoto/DGOexWxmmpV7fjjJ-Xd0_g/o.jpg,$,4.00000,79,47.61181,-122.19830,False,,,98004,Downtown Bellevue
1245,343,Mi Tea,coffee,(206) 321-9687,https://s3-media4.fl.yelpcdn.com/bphoto/63bSCU66idJ1nZGgL9NkVQ/o.jpg,$$,2.50000,76,47.61633,-122.20461,False,,,98004,Downtown Bellevue
1254,354,Starbucks,coffee,(425) 452-5534,https://s3-media3.fl.yelpcdn.com/bphoto/xhdRX63l8WHhZjEc0yOw7w/o.jpg,$,3.00000,73,47.61705,-122.20219,False,,,98004,Downtown Bellevue
1273,376,Tous Les Jours,coffee,(425) 453-4300,https://s3-media3.fl.yelpcdn.com/bphoto/VQZw-tRXxnZi7B3aPo7Tjw/o.jpg,$,3.50000,67,47.61111,-122.19534,False,,,98004,Downtown Bellevue
1316,447,Starbucks,coffee,(425) 454-0191,https://s3-media4.fl.yelpcdn.com/bphoto/oc7re-mapkMrdMcuY3SmPQ/o.jpg,$,3.00000,51,47.61775,-122.20394,False,,,98004,Downtown Bellevue
1407,582,Blackbird Seattle,coffee,(425) 598-2111,https://s3-media2.fl.yelpcdn.com/bphoto/2NxW2YLQNqPBnEO_cLP7_w/o.jpg,$$,4.00000,37,47.62036,-122.19322,False,,,98004,Downtown Bellevue
1429,618,McDonald's,coffee,(425) 462-0103,https://s3-media3.fl.yelpcdn.com/bphoto/ZKczikveJk4G4dYN2ABKng/o.jpg,$,2.50000,34,47.61499,-122.20418,False,,,98004,Downtown Bellevue
1509,736,Starbucks,coffee,(425) 452-9425,https://s3-media2.fl.yelpcdn.com/bphoto/SaY8kQ-LHThPSiIGT7b3aA/o.jpg,$,3.00000,24,47.61029,-122.20044,False,,,98004,Downtown Bellevue
1516,744,Starbucks,coffee,(425) 451-8102,https://s3-media1.fl.yelpcdn.com/bphoto/1rHJBKS-uCxFjYoVQu0YDw/o.jpg,$$,3.00000,24,47.61573,-122.20362,False,,,98004,Downtown Bellevue
1550,793,777 Cafe,coffee,(425) 451-0777,https://s3-media2.fl.yelpcdn.com/bphoto/13gKCBx2mISo_yV8S9hXAg/o.jpg,$,3.50000,20,47.61689,-122.19686,False,,,98004,Downtown Bellevue
1589,844,Ebar,coffee,(425) 646-5016,https://s3-media3.fl.yelpcdn.com/bphoto/LyEMiOWzgKv3cb5wEzlVFw/o.jpg,$,4.00000,17,47.61689,-122.20437,False,,,98004,Downtown Bellevue
1691,973,Woods Coffee,coffee,(425) 279-8860,https://s3-media1.fl.yelpcdn.com/bphoto/Cp2sxESz3QKQaobWHxgOxA/o.jpg,$$,4.50000,11,47.61697,-122.20123,False,,,98004,Downtown Bellevue
1768,64,Toy's Cafe,cafes,(425) 454-8815,https://s3-media1.fl.yelpcdn.com/bphoto/gr0QTg92gO4uIxjvPT0m-A/o.jpg,$$,3.00000,213,47.61084,-122.19958,False,,,98004,Downtown Bellevue
1807,120,Marketplace Cafe,cafes,(425) 646-5006,https://s3-media1.fl.yelpcdn.com/bphoto/JxhPMe8TvCpjg7XCcGsp8g/o.jpg,$$,3.50000,103,47.61700,-122.20437,False,,,98004,Downtown Bellevue
1818,135,Tropical Smoothie Cafe - Bellevue,cafes,(425) 590-9609,https://s3-media1.fl.yelpcdn.com/bphoto/2Grypn_vSijcpIXQHZn2sw/o.jpg,$,4.00000,85,47.61357,-122.20092,False,,,98004,Downtown Bellevue
1820,138,Cafe Trophy - Trophy Cupcakes,cafes,(206) 632-7020,https://s3-media3.fl.yelpcdn.com/bphoto/vuugo6ybjsLLEE770pC8Eg/o.jpg,$$,3.50000,81,47.61615,-122.19324,False,,,98004,Downtown Bellevue
1821,139,Specialty's Café & Bakery,cafes,(877) 502-2837,https://s3-media3.fl.yelpcdn.com/bphoto/pHgUfvAiOib1PV1R739o7A/o.jpg,$,3.50000,79,47.61501,-122.19589,False,,,98004,Downtown Bellevue
1864,191,Rise Coffee Lounge,cafes,(425) 453-1987,https://s3-media2.fl.yelpcdn.com/bphoto/IAxmmplEsgvxLmm63yiu3Q/o.jpg,,4.50000,36,47.61799,-122.19784,False,,,98004,Downtown Bellevue
1865,194,Café Pogacha,cafes,(425) 450-0333,https://s3-media3.fl.yelpcdn.com/bphoto/Eg3pxvBg3Y3o2Iad94WLbA/o.jpg,$$,3.50000,35,47.61345,-122.19454,False,,,98004,Downtown Bellevue
1887,216,La Parisienne French Bakery,cafes,(425) 429-6961,https://s3-media2.fl.yelpcdn.com/bphoto/HT-50YH1aqRnf2Hy6F6qxA/o.jpg,$$,4.00000,24,47.61224,-122.19846,False,,,98004,Downtown Bellevue
1946,287,Luna Cafe At The Bellevue Club,cafes,(425) 455-1616,https://s3-media3.fl.yelpcdn.com/bphoto/7bpGJ4-KPBlnKFsm6AEP8Q/o.jpg,$,4.00000,3,47.60509,-122.18937,False,,,98004,Downtown Bellevue
1951,292,Panini's Bistro & Wine Bar,cafes,(425) 460-6260,,,1.00000,2,47.62091,-122.19644,False,,,98004,Downtown Bellevue
457,457,Turtle Coffee,coffee,(206) 783-1848,https://s3-media2.fl.yelpcdn.com/bphoto/6180iV8KmIed29YDkMuhxw/o.jpg,$$,4.00000,59,47.69452,-122.37506,False,,,98117,Crown Hill
555,555,Gourmet Latté,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/J_6CjPih-y1cRszHx3a2wg/o.jpg,$,4.00000,26,47.69399,-122.37534,False,,,98117,Crown Hill
1292,410,Turtle Coffee,coffee,(206) 783-1848,https://s3-media2.fl.yelpcdn.com/bphoto/6180iV8KmIed29YDkMuhxw/o.jpg,$$,4.00000,59,47.69452,-122.37506,False,,,98117,Crown Hill
1482,700,McDonald's,coffee,(206) 783-7736,https://s3-media1.fl.yelpcdn.com/bphoto/1WT-1EVEY-eXjhSGgExIHQ/o.jpg,$,2.00000,26,47.69507,-122.37448,False,,,98117,Crown Hill
1488,707,Gourmet Latté,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/J_6CjPih-y1cRszHx3a2wg/o.jpg,$,4.00000,26,47.69399,-122.37534,False,,,98117,Crown Hill
1781,80,Four Spoons Cafe,cafes,(206) 297-6384,https://s3-media2.fl.yelpcdn.com/bphoto/3vJsWQ7D36utboUvaxZfiQ/o.jpg,$$,3.50000,167,47.69088,-122.36744,False,,,98117,Crown Hill
114,114,Cloud City Coffee,coffee,(206) 527-5552,https://s3-media3.fl.yelpcdn.com/bphoto/2-dW0qnGFLZc-WOZlV4mlQ/o.jpg,$,4.00000,251,47.69231,-122.31794,False,,,98115,Maple Leaf
222,222,Jewel Box Café,coffee,(206) 432-9341,https://s3-media3.fl.yelpcdn.com/bphoto/k3gih3Of9yIiLc4jmBuyMA/o.jpg,$,4.00000,704,47.70244,-122.32487,False,,,98125,Maple Leaf
290,290,Braganza Tea,coffee,(206) 962-7356,https://s3-media4.fl.yelpcdn.com/bphoto/k3_7QsMV7JjHsn7GlbpXfw/o.jpg,$,4.00000,87,47.70498,-122.32584,False,,,98125,Maple Leaf
735,735,Cinnabon,coffee,(206) 366-9764,https://s3-media3.fl.yelpcdn.com/bphoto/OxrDB_CaMah4eFy-SCgTGA/o.jpg,$,4.00000,18,47.70476,-122.32612,False,,,98125,Maple Leaf
794,794,Ebar,coffee,(206) 315-5713,https://s3-media3.fl.yelpcdn.com/bphoto/fJCfhbB_lma1qM04o-c0sQ/o.jpg,$$,3.50000,18,47.70607,-122.32604,False,,,98125,Maple Leaf
911,911,7-Eleven,coffee,(206) 524-0660,https://s3-media2.fl.yelpcdn.com/bphoto/JM2UW3jk7a2U8mRPqYrOZw/o.jpg,$,4.00000,8,47.69563,-122.31714,False,,,98115,Maple Leaf
933,933,Starbucks,coffee,(206) 306-8525,https://s3-media1.fl.yelpcdn.com/bphoto/zXF09eUtrkUYbDYr9ufiwQ/o.jpg,$,3.50000,10,47.70699,-122.32616,False,,,98125,Maple Leaf
1013,15,Jewel Box Café,coffee,(206) 432-9341,https://s3-media3.fl.yelpcdn.com/bphoto/k3gih3Of9yIiLc4jmBuyMA/o.jpg,$,4.00000,702,47.70244,-122.32487,False,,,98125,Maple Leaf
1218,302,Braganza Tea,coffee,(206) 962-7356,https://s3-media4.fl.yelpcdn.com/bphoto/k3_7QsMV7JjHsn7GlbpXfw/o.jpg,$,4.00000,87,47.70498,-122.32584,False,,,98125,Maple Leaf
1569,818,Ebar,coffee,(206) 315-5713,https://s3-media3.fl.yelpcdn.com/bphoto/fJCfhbB_lma1qM04o-c0sQ/o.jpg,$$,3.50000,18,47.70607,-122.32604,False,,,98125,Maple Leaf
1601,860,Cinnabon,coffee,(206) 366-9764,https://s3-media3.fl.yelpcdn.com/bphoto/OxrDB_CaMah4eFy-SCgTGA/o.jpg,$,4.00000,17,47.70476,-122.32612,False,,,98125,Maple Leaf
1812,126,Blue Saucer Cafe' & Coffee House,cafes,(206) 453-4955,https://s3-media3.fl.yelpcdn.com/bphoto/Ei2c87MpJ4zmJITm9U4Rqw/o.jpg,$,4.00000,96,47.69572,-122.31788,False,,,98115,Maple Leaf
1825,144,Barnes & Noble,cafes,(206) 417-2967,https://s3-media3.fl.yelpcdn.com/bphoto/EgA_i5VtyuxOhog0h_i70w/o.jpg,$$,3.50000,73,47.70712,-122.32620,False,,,98125,Maple Leaf
1860,186,Marketplace Cafe,cafes,(206) 315-5712,https://s3-media2.fl.yelpcdn.com/bphoto/5QrvmW91tyf3TzADYvDtzw/o.jpg,$$,4.00000,43,47.70626,-122.32650,False,,,98125,Maple Leaf
168,168,Revolutions Coffee,coffee,(206) 523-9090,https://s3-media4.fl.yelpcdn.com/bphoto/Rifxa0omy_QqSYFcf5MIRw/o.jpg,$,4.00000,160,47.68063,-122.32579,False,,,98115,Green Lake
251,251,The Woodlands Pizza,coffee,(206) 588-0096,https://s3-media3.fl.yelpcdn.com/bphoto/F7KlF1E23pSCHFgclliBsA/o.jpg,$$,4.00000,182,47.68957,-122.34422,False,,,98103,Green Lake
261,261,Peet's Coffee & Tea,coffee,(206) 267-1440,https://s3-media2.fl.yelpcdn.com/bphoto/U1Kt0ehG3hYIfkHP-SQCVQ/o.jpg,$,4.00000,84,47.67836,-122.32734,False,,,98115,Green Lake
287,287,Cafe Lulu,coffee,(206) 527-7062,https://s3-media3.fl.yelpcdn.com/bphoto/bVtELnp5GC-MWS0_l8UcwQ/o.jpg,$,4.00000,82,47.67572,-122.32563,False,,,98115,Green Lake
415,415,Kitanda Espresso & Açaí,coffee,(206) 829-9388,https://s3-media3.fl.yelpcdn.com/bphoto/o9id7NB133RtUoF4IEmxVg/o.jpg,$,3.50000,109,47.68019,-122.32370,False,,,98115,Green Lake
417,417,The Urban Bakery,coffee,(206) 524-7951,https://s3-media4.fl.yelpcdn.com/bphoto/odjFjaevu-ddJrPodywT0Q/o.jpg,$,4.00000,87,47.68571,-122.33641,False,,,98103,Green Lake
426,426,Chocolati Café,coffee,(206) 527-5467,https://s3-media1.fl.yelpcdn.com/bphoto/oFl85c4mOwIJ13nLClgBLA/o.jpg,$,3.50000,163,47.68546,-122.33588,False,,,98103,Green Lake
570,570,Starbucks,coffee,(206) 523-9594,https://s3-media1.fl.yelpcdn.com/bphoto/ylY9LO6VZl8edCW5bPWyPA/o.jpg,$$,3.50000,80,47.67999,-122.32539,False,,,98115,Green Lake
1097,125,The Woodlands Pizza,coffee,(206) 588-0096,https://s3-media3.fl.yelpcdn.com/bphoto/F7KlF1E23pSCHFgclliBsA/o.jpg,$$,4.00000,180,47.68957,-122.34422,False,,,98103,Green Lake
1109,144,Chocolati Café,coffee,(206) 527-5467,https://s3-media1.fl.yelpcdn.com/bphoto/oFl85c4mOwIJ13nLClgBLA/o.jpg,$,3.50000,163,47.68546,-122.33588,False,,,98103,Green Lake
1113,149,Revolutions Coffee,coffee,(206) 523-9090,https://s3-media4.fl.yelpcdn.com/bphoto/Rifxa0omy_QqSYFcf5MIRw/o.jpg,$,4.00000,159,47.68063,-122.32579,False,,,98115,Green Lake
1215,299,The Urban Bakery,coffee,(206) 524-7951,https://s3-media4.fl.yelpcdn.com/bphoto/odjFjaevu-ddJrPodywT0Q/o.jpg,$,4.00000,87,47.68571,-122.33641,False,,,98103,Green Lake
1225,316,Peet's Coffee & Tea,coffee,(206) 267-1440,https://s3-media2.fl.yelpcdn.com/bphoto/U1Kt0ehG3hYIfkHP-SQCVQ/o.jpg,$,4.00000,83,47.67836,-122.32734,False,,,98115,Green Lake
1805,118,The Dish Cafe - Greenlake,cafes,(206) 525-5411,https://s3-media2.fl.yelpcdn.com/bphoto/CWHht7L1ZpreOmDtA2eF8Q/o.jpg,$$,3.50000,108,47.67581,-122.32532,False,,,98115,Green Lake
1823,142,Retreat,cafes,(206) 453-4279,https://s3-media2.fl.yelpcdn.com/bphoto/ornek57YlwXtcHOxWiXR0g/o.jpg,$$,4.00000,76,47.67852,-122.32654,False,,,98115,Green Lake
1732,20,Belle Pastry,cafes,(425) 289-0015,https://s3-media2.fl.yelpcdn.com/bphoto/EZclQYO_LdjnnQ36lNQ7iw/o.jpg,$$,3.50000,430,47.61002,-122.20174,False,,,98004,Meydenbauer
47,47,Milstead,coffee,(206) 659-4814,https://s3-media1.fl.yelpcdn.com/bphoto/34C4_yfdgvK9NL8uhA1XmQ/o.jpg,$,4.50000,399,47.64936,-122.34708,False,,,98103,Fremont
75,75,ETG Coffee and Bakery,coffee,(206) 633-3685,https://s3-media2.fl.yelpcdn.com/bphoto/DSPjSuYkgeJ7scKBK4M4ag/o.jpg,$,4.50000,129,47.65089,-122.35026,False,,,98103,Fremont
109,109,Pie,coffee,(206) 436-8590,https://s3-media2.fl.yelpcdn.com/bphoto/3mwDKPB6gTe_a3V0SDzc9Q/o.jpg,$,4.00000,668,47.65114,-122.35022,False,,,98103,Fremont
144,144,Lighthouse Roasters,coffee,(206) 633-4444,https://s3-media2.fl.yelpcdn.com/bphoto/4HipQ_-5XrXPCKkUktoCFA/o.jpg,$,4.00000,207,47.65911,-122.35416,False,,,98103,Fremont
184,184,Lama G's Cafe,coffee,(206) 632-7770,https://s3-media2.fl.yelpcdn.com/bphoto/-PYQVD2K0L0Au7_khJK2Ig/o.jpg,$,4.50000,43,47.65405,-122.34423,False,,,98103,Fremont
240,240,Vif Wine|Coffee,coffee,(206) 557-7357,https://s3-media2.fl.yelpcdn.com/bphoto/TQ3UKYdM152wTko9MGEZWA/o.jpg,$$,4.00000,127,47.66035,-122.35014,False,,,98103,Fremont
250,250,Fremont Coffee,coffee,(206) 632-3633,https://s3-media4.fl.yelpcdn.com/bphoto/5s3-Oi8y1YGhvKonVOdWpw/o.jpg,$,4.00000,319,47.65167,-122.35305,False,,,98103,Fremont
308,308,Caffe Ladro,coffee,(206) 675-0854,https://s3-media3.fl.yelpcdn.com/bphoto/4shfffujNiJS_OClA8zr-w/o.jpg,$,4.00000,173,47.65224,-122.35308,False,,,98103,Fremont
491,491,Solsticio,coffee,(206) 547-0404,https://s3-media4.fl.yelpcdn.com/bphoto/J3VA8DxXY_i5xNno9NOoyA/o.jpg,$,3.50000,108,47.64848,-122.34383,False,,,98103,Fremont
497,497,Caffe Vita Fremont,coffee,(206) 632-3535,https://s3-media4.fl.yelpcdn.com/bphoto/jmxERu4Eh9YFW2PcNerfLQ/o.jpg,$,3.50000,135,47.65907,-122.35017,False,,,98103,Fremont
798,798,Starbucks,coffee,(206) 633-3706,https://s3-media1.fl.yelpcdn.com/bphoto/7FaPTySaqzrTDDDDIXxJ3g/o.jpg,$,3.50000,23,47.64976,-122.34997,False,,,98103,Fremont
870,870,7-Eleven,coffee,(206) 633-2807,https://s3-media3.fl.yelpcdn.com/bphoto/QQvPCorTsMdxA7pos7oqDw/o.jpg,$,3.00000,30,47.65264,-122.35519,False,,,98103,Fremont
1017,19,Pie,coffee,(206) 436-8590,https://s3-media2.fl.yelpcdn.com/bphoto/3mwDKPB6gTe_a3V0SDzc9Q/o.jpg,$,4.00000,668,47.65114,-122.35022,False,,,98103,Fremont
1031,40,Milstead,coffee,(206) 659-4814,https://s3-media1.fl.yelpcdn.com/bphoto/34C4_yfdgvK9NL8uhA1XmQ/o.jpg,$,4.50000,398,47.64936,-122.34708,False,,,98103,Fremont
1140,192,ETG Coffee and Bakery,coffee,(206) 633-3685,https://s3-media2.fl.yelpcdn.com/bphoto/DSPjSuYkgeJ7scKBK4M4ag/o.jpg,$,4.50000,129,47.65089,-122.35026,False,,,98103,Fremont
1169,233,Solsticio,coffee,(206) 547-0404,https://s3-media4.fl.yelpcdn.com/bphoto/J3VA8DxXY_i5xNno9NOoyA/o.jpg,$,3.50000,108,47.64848,-122.34383,False,,,98103,Fremont
1357,514,Lama G's Cafe,coffee,(206) 632-7770,https://s3-media2.fl.yelpcdn.com/bphoto/-PYQVD2K0L0Au7_khJK2Ig/o.jpg,$,4.50000,43,47.65405,-122.34423,False,,,98103,Fremont
1636,907,7-Eleven,coffee,(206) 632-3546,https://s3-media1.fl.yelpcdn.com/bphoto/aML7laHprd4e-ng-_2kkiQ/o.jpg,$,2.50000,15,47.65518,-122.34277,False,,,98103,Fremont
1761,55,Seattle Meowtropolitan,cafes,(206) 632-2330,https://s3-media2.fl.yelpcdn.com/bphoto/p1tRlI_UhzWfeKZ4KBZl_Q/o.jpg,$,4.50000,221,47.66125,-122.34291,False,,,98103,Fremont
1814,129,Yellow Dot Cafe,cafes,(206) 588-0659,https://s3-media2.fl.yelpcdn.com/bphoto/boz8XGjnAc51K_K2exRqBw/o.jpg,$$,3.00000,92,47.64922,-122.34941,False,,,98103,Fremont
1906,242,Cafe Con Todo,cafes,(206) 412-3301,https://s3-media2.fl.yelpcdn.com/bphoto/CBrFUf2mHFFI83nY-YVNNQ/o.jpg,$,5.00000,13,47.65233,-122.35602,False,,,98103,Fremont
1925,262,Barn & Field,cafes,(206) 789-1084,https://s3-media2.fl.yelpcdn.com/bphoto/U_pm2fCE62Fc6HGWsTHK3Q/o.jpg,$,3.50000,8,47.70033,-122.37770,False,,,98117,North Beach/Blue Ridge
1833,153,Bruchelle's Bagel Bistro,cafes,(253) 236-4373,https://s3-media3.fl.yelpcdn.com/bphoto/aXShKoz6SZWmsYPSDRxMsg/o.jpg,$$,4.00000,67,47.37284,-122.12341,False,,,98042,Meridian Heights
133,133,Preserve and Gather,coffee,(206) 403-1149,https://s3-media4.fl.yelpcdn.com/bphoto/0FfxCBhyTj-nHntmzQxHKw/o.jpg,$,4.50000,110,47.69086,-122.36309,False,,,98117,Greenwood
170,170,Chocolati Café,coffee,(206) 783-7078,https://s3-media3.fl.yelpcdn.com/bphoto/NphI3ToAhwJz4cku_7CNRQ/o.jpg,$,4.00000,253,47.68973,-122.35551,False,,,98103,Greenwood
